topology_id,sample_size,candidate_id,candidate_type,length,oracle_denominator,two_stage_denominator,spoplus_denominator,oracle_selection_count,two_stage_selection_count,spoplus_selection_count,oracle_selection_rate,two_stage_selection_rate,spoplus_selection_rate,spoplus_minus_2stage_rate
G-269,100,G-269:c0000,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0001,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0002,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0003,chain,4,5000,5000,5000,4705,29,5000,0.941,0.0058,1.0,0.9942
G-269,100,G-269:c0004,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0005,chain,3,5000,5000,5000,295,4971,0,0.059,0.9942,0.0,-0.9942
G-269,100,G-269:c0006,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0007,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0008,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0009,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0010,chain,3,5000,5000,5000,4705,29,5000,0.941,0.0058,1.0,0.9942
G-269,100,G-269:c0011,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0012,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0013,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0014,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0015,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0016,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0017,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0018,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0019,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0020,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0021,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0022,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0023,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0024,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0025,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0026,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0027,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0028,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0029,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0030,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0031,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0032,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0033,chain,4,5000,5000,5000,295,4971,0,0.059,0.9942,0.0,-0.9942
G-269,100,G-269:c0034,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0035,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0036,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0037,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0038,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,100,G-269:c0039,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0000,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0001,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0002,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0003,chain,4,5000,5000,5000,4705,41,5000,0.941,0.0082,1.0,0.9918
G-269,500,G-269:c0004,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0005,chain,3,5000,5000,5000,295,4959,0,0.059,0.9918,0.0,-0.9918
G-269,500,G-269:c0006,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0007,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0008,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0009,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0010,chain,3,5000,5000,5000,4705,41,5000,0.941,0.0082,1.0,0.9918
G-269,500,G-269:c0011,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0012,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0013,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0014,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0015,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0016,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0017,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0018,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0019,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0020,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0021,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0022,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0023,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0024,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0025,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0026,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0027,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0028,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0029,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0030,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0031,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0032,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0033,chain,4,5000,5000,5000,295,4959,0,0.059,0.9918,0.0,-0.9918
G-269,500,G-269:c0034,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0035,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0036,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0037,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0038,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,500,G-269:c0039,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0000,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0001,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0002,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0003,chain,4,5000,5000,5000,4705,31,5000,0.941,0.0062,1.0,0.9938
G-269,50,G-269:c0004,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0005,chain,3,5000,5000,5000,295,4969,0,0.059,0.9938,0.0,-0.9938
G-269,50,G-269:c0006,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0007,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0008,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0009,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0010,chain,3,5000,5000,5000,4705,31,5000,0.941,0.0062,1.0,0.9938
G-269,50,G-269:c0011,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0012,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0013,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0014,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0015,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0016,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0017,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0018,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0019,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0020,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0021,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0022,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0023,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0024,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0025,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0026,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0027,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0028,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0029,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0030,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0031,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0032,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0033,chain,4,5000,5000,5000,295,4969,0,0.059,0.9938,0.0,-0.9938
G-269,50,G-269:c0034,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0035,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0036,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0037,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0038,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-269,50,G-269:c0039,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-364,100,G-364:c0000,chain,1,5000,5000,5000,4320,5000,5000,0.864,1.0,1.0,0.0
G-364,100,G-364:c0001,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-364,100,G-364:c0002,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-364,100,G-364:c0003,chain,3,5000,5000,5000,110,4995,2348,0.022,0.999,0.4696,-0.5294
G-364,100,G-364:c0004,chain,2,5000,5000,5000,2260,5,7,0.452,0.001,0.0014,0.00039999999999999996
G-364,100,G-364:c0005,chain,3,5000,5000,5000,680,0,0,0.136,0.0,0.0,0.0
G-364,100,G-364:c0006,chain,2,5000,5000,5000,1950,0,2645,0.39,0.0,0.529,0.529
G-364,500,G-364:c0000,chain,1,5000,5000,5000,4320,5000,5000,0.864,1.0,1.0,0.0
G-364,500,G-364:c0001,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-364,500,G-364:c0002,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-364,500,G-364:c0003,chain,3,5000,5000,5000,110,4995,612,0.022,0.999,0.1224,-0.8766
G-364,500,G-364:c0004,chain,2,5000,5000,5000,2260,5,0,0.452,0.001,0.0,-0.001
G-364,500,G-364:c0005,chain,3,5000,5000,5000,680,0,0,0.136,0.0,0.0,0.0
G-364,500,G-364:c0006,chain,2,5000,5000,5000,1950,0,4388,0.39,0.0,0.8776,0.8776
G-364,50,G-364:c0000,chain,1,5000,5000,5000,4320,5000,5000,0.864,1.0,1.0,0.0
G-364,50,G-364:c0001,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-364,50,G-364:c0002,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-364,50,G-364:c0003,chain,3,5000,5000,5000,110,4995,3299,0.022,0.999,0.6598,-0.33919999999999995
G-364,50,G-364:c0004,chain,2,5000,5000,5000,2260,5,20,0.452,0.001,0.004,0.003
G-364,50,G-364:c0005,chain,3,5000,5000,5000,680,0,0,0.136,0.0,0.0,0.0
G-364,50,G-364:c0006,chain,2,5000,5000,5000,1950,0,1681,0.39,0.0,0.3362,0.3362
G-398,100,G-398:c0000,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0001,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0002,cycle,3,5000,5000,5000,5000,0,5000,1.0,0.0,1.0,1.0
G-398,100,G-398:c0003,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0004,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0005,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0006,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0007,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0008,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0009,chain,3,5000,5000,5000,5000,0,5000,1.0,0.0,1.0,1.0
G-398,100,G-398:c0010,chain,4,5000,5000,5000,0,5000,0,0.0,1.0,0.0,-1.0
G-398,100,G-398:c0011,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0012,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0013,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0014,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0015,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0016,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0017,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0018,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0019,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0020,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0021,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0022,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0023,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0024,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0025,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0026,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0027,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0028,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0029,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0030,chain,4,5000,5000,5000,0,5000,0,0.0,1.0,0.0,-1.0
G-398,100,G-398:c0031,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0032,chain,1,5000,5000,5000,5000,0,5000,1.0,0.0,1.0,1.0
G-398,100,G-398:c0033,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0034,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0035,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0036,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0037,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0038,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,100,G-398:c0039,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0000,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0001,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0002,cycle,3,5000,5000,5000,5000,0,5000,1.0,0.0,1.0,1.0
G-398,500,G-398:c0003,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0004,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0005,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0006,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0007,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0008,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0009,chain,3,5000,5000,5000,5000,0,5000,1.0,0.0,1.0,1.0
G-398,500,G-398:c0010,chain,4,5000,5000,5000,0,5000,0,0.0,1.0,0.0,-1.0
G-398,500,G-398:c0011,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0012,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0013,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0014,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0015,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0016,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0017,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0018,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0019,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0020,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0021,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0022,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0023,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0024,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0025,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0026,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0027,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0028,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0029,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0030,chain,4,5000,5000,5000,0,5000,0,0.0,1.0,0.0,-1.0
G-398,500,G-398:c0031,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0032,chain,1,5000,5000,5000,5000,0,5000,1.0,0.0,1.0,1.0
G-398,500,G-398:c0033,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0034,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0035,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0036,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0037,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0038,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,500,G-398:c0039,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0000,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0001,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0002,cycle,3,5000,5000,5000,5000,0,5000,1.0,0.0,1.0,1.0
G-398,50,G-398:c0003,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0004,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0005,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0006,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0007,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0008,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0009,chain,3,5000,5000,5000,5000,0,5000,1.0,0.0,1.0,1.0
G-398,50,G-398:c0010,chain,4,5000,5000,5000,0,5000,0,0.0,1.0,0.0,-1.0
G-398,50,G-398:c0011,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0012,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0013,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0014,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0015,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0016,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0017,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0018,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0019,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0020,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0021,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0022,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0023,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0024,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0025,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0026,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
