topology_id,sample_size,candidate_id,candidate_type,length,oracle_denominator,two_stage_denominator,spoplus_denominator,oracle_selection_count,two_stage_selection_count,spoplus_selection_count,oracle_selection_rate,two_stage_selection_rate,spoplus_selection_rate,spoplus_minus_2stage_rate
G-398,50,G-398:c0027,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0028,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0029,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0030,chain,4,5000,5000,5000,0,5000,0,0.0,1.0,0.0,-1.0
G-398,50,G-398:c0031,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0032,chain,1,5000,5000,5000,5000,0,5000,1.0,0.0,1.0,1.0
G-398,50,G-398:c0033,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0034,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0035,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0036,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0037,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0038,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-398,50,G-398:c0039,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0000,cycle,2,5000,5000,5000,5000,5000,5000,1.0,1.0,1.0,0.0
G-670,100,G-670:c0001,cycle,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0002,cycle,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0003,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0004,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0005,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0006,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0007,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0008,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0009,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0010,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0011,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0012,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0013,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0014,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0015,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0016,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0017,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0018,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0019,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0020,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0021,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0022,chain,2,5000,5000,5000,5000,5000,5000,1.0,1.0,1.0,0.0
G-670,100,G-670:c0023,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0024,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0025,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0026,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0027,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0028,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0029,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0030,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0031,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0032,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0033,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0034,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0035,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,100,G-670:c0036,chain,2,5000,5000,5000,5000,5000,5000,1.0,1.0,1.0,0.0
G-670,500,G-670:c0000,cycle,2,5000,5000,5000,5000,5000,5000,1.0,1.0,1.0,0.0
G-670,500,G-670:c0001,cycle,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0002,cycle,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0003,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0004,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0005,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0006,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0007,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0008,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0009,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0010,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0011,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0012,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0013,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0014,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0015,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0016,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0017,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0018,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0019,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0020,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0021,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0022,chain,2,5000,5000,5000,5000,5000,5000,1.0,1.0,1.0,0.0
G-670,500,G-670:c0023,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0024,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0025,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0026,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0027,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0028,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0029,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0030,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0031,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0032,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0033,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0034,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0035,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,500,G-670:c0036,chain,2,5000,5000,5000,5000,5000,5000,1.0,1.0,1.0,0.0
G-670,50,G-670:c0000,cycle,2,5000,5000,5000,5000,5000,5000,1.0,1.0,1.0,0.0
G-670,50,G-670:c0001,cycle,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0002,cycle,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0003,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0004,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0005,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0006,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0007,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0008,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0009,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0010,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0011,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0012,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0013,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0014,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0015,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0016,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0017,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0018,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0019,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0020,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0021,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0022,chain,2,5000,5000,5000,5000,5000,5000,1.0,1.0,1.0,0.0
G-670,50,G-670:c0023,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0024,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0025,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0026,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0027,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0028,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0029,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0030,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0031,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0032,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0033,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0034,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0035,chain,1,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-670,50,G-670:c0036,chain,2,5000,5000,5000,5000,5000,5000,1.0,1.0,1.0,0.0
G-784,100,G-784:c0000,cycle,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0001,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0002,cycle,3,5000,5000,5000,3350,5000,4946,0.67,1.0,0.9892,-0.010800000000000032
G-784,100,G-784:c0003,cycle,2,5000,5000,5000,1290,0,0,0.258,0.0,0.0,0.0
G-784,100,G-784:c0004,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0005,cycle,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0006,cycle,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0007,cycle,3,5000,5000,5000,5,0,0,0.001,0.0,0.0,0.0
G-784,100,G-784:c0008,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0009,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0010,cycle,3,5000,5000,5000,30,15,0,0.006,0.003,0.0,-0.003
G-784,100,G-784:c0011,cycle,2,5000,5000,5000,3695,4985,5000,0.739,0.997,1.0,0.0030000000000000027
G-784,100,G-784:c0012,chain,1,5000,5000,5000,10,0,0,0.002,0.0,0.0,0.0
G-784,100,G-784:c0013,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0014,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0015,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0016,chain,4,5000,5000,5000,5,0,0,0.001,0.0,0.0,0.0
G-784,100,G-784:c0017,chain,3,5000,5000,5000,20,0,0,0.004,0.0,0.0,0.0
G-784,100,G-784:c0018,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0019,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0020,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0021,chain,3,5000,5000,5000,5,0,0,0.001,0.0,0.0,0.0
G-784,100,G-784:c0022,chain,4,5000,5000,5000,315,0,54,0.063,0.0,0.0108,0.0108
G-784,100,G-784:c0023,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0024,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0025,chain,1,5000,5000,5000,150,15,0,0.03,0.003,0.0,-0.003
G-784,100,G-784:c0026,chain,2,5000,5000,5000,50,4931,1,0.01,0.9862,0.0002,-0.986
G-784,100,G-784:c0027,chain,1,5000,5000,5000,3180,54,4945,0.636,0.0108,0.989,0.9782
G-784,100,G-784:c0028,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0029,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0030,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0031,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0032,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0033,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0034,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0035,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0036,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0037,chain,3,5000,5000,5000,10,0,0,0.002,0.0,0.0,0.0
G-784,100,G-784:c0038,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0039,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0040,chain,4,5000,5000,5000,1250,0,0,0.25,0.0,0.0,0.0
G-784,100,G-784:c0041,chain,4,5000,5000,5000,5,0,0,0.001,0.0,0.0,0.0
G-784,100,G-784:c0042,chain,1,5000,5000,5000,4950,69,4999,0.99,0.0138,0.9998,0.986
G-784,100,G-784:c0043,chain,1,5000,5000,5000,30,4931,1,0.006,0.9862,0.0002,-0.986
G-784,100,G-784:c0044,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0045,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0046,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0047,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0048,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0049,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0050,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0051,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0052,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0053,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0054,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0055,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,100,G-784:c0056,chain,4,5000,5000,5000,20,0,0,0.004,0.0,0.0,0.0
G-784,100,G-784:c0057,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0000,cycle,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0001,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0002,cycle,3,5000,5000,5000,3350,5000,4989,0.67,1.0,0.9978,-0.0021999999999999797
G-784,500,G-784:c0003,cycle,2,5000,5000,5000,1290,0,0,0.258,0.0,0.0,0.0
G-784,500,G-784:c0004,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0005,cycle,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0006,cycle,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0007,cycle,3,5000,5000,5000,5,0,0,0.001,0.0,0.0,0.0
G-784,500,G-784:c0008,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0009,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0010,cycle,3,5000,5000,5000,30,15,0,0.006,0.003,0.0,-0.003
G-784,500,G-784:c0011,cycle,2,5000,5000,5000,3695,4985,5000,0.739,0.997,1.0,0.0030000000000000027
G-784,500,G-784:c0012,chain,1,5000,5000,5000,10,0,0,0.002,0.0,0.0,0.0
G-784,500,G-784:c0013,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0014,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0015,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0016,chain,4,5000,5000,5000,5,0,0,0.001,0.0,0.0,0.0
G-784,500,G-784:c0017,chain,3,5000,5000,5000,20,0,0,0.004,0.0,0.0,0.0
G-784,500,G-784:c0018,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0019,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0020,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0021,chain,3,5000,5000,5000,5,0,0,0.001,0.0,0.0,0.0
G-784,500,G-784:c0022,chain,4,5000,5000,5000,315,0,11,0.063,0.0,0.0022,0.0022
G-784,500,G-784:c0023,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0024,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0025,chain,1,5000,5000,5000,150,15,0,0.03,0.003,0.0,-0.003
G-784,500,G-784:c0026,chain,2,5000,5000,5000,50,4945,0,0.01,0.989,0.0,-0.989
G-784,500,G-784:c0027,chain,1,5000,5000,5000,3180,40,4989,0.636,0.008,0.9978,0.9898
G-784,500,G-784:c0028,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0029,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0030,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0031,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0032,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0033,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0034,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0035,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0036,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0037,chain,3,5000,5000,5000,10,0,0,0.002,0.0,0.0,0.0
G-784,500,G-784:c0038,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0039,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0040,chain,4,5000,5000,5000,1250,0,0,0.25,0.0,0.0,0.0
G-784,500,G-784:c0041,chain,4,5000,5000,5000,5,0,0,0.001,0.0,0.0,0.0
G-784,500,G-784:c0042,chain,1,5000,5000,5000,4950,55,5000,0.99,0.011,1.0,0.989
G-784,500,G-784:c0043,chain,1,5000,5000,5000,30,4945,0,0.006,0.989,0.0,-0.989
G-784,500,G-784:c0044,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0045,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0046,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0047,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0048,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0049,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0050,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0051,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0052,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0053,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0054,chain,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0055,chain,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,500,G-784:c0056,chain,4,5000,5000,5000,20,0,0,0.004,0.0,0.0,0.0
G-784,500,G-784:c0057,chain,4,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,50,G-784:c0000,cycle,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,50,G-784:c0001,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,50,G-784:c0002,cycle,3,5000,5000,5000,3350,5000,4967,0.67,1.0,0.9934,-0.00660000000000005
G-784,50,G-784:c0003,cycle,2,5000,5000,5000,1290,0,0,0.258,0.0,0.0,0.0
G-784,50,G-784:c0004,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,50,G-784:c0005,cycle,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,50,G-784:c0006,cycle,3,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,50,G-784:c0007,cycle,3,5000,5000,5000,5,0,0,0.001,0.0,0.0,0.0
G-784,50,G-784:c0008,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,50,G-784:c0009,cycle,2,5000,5000,5000,0,0,0,0.0,0.0,0.0,0.0
G-784,50,G-784:c0010,cycle,3,5000,5000,5000,30,15,0,0.006,0.003,0.0,-0.003
